Sensor ID,Motherboard ID,Motherboard Name,metric,value,timestamp,unit
29,38,Jim,Sound Level,51.85,2021-03-18T02:52:20.000Z,dBa
29,38,Jim,Sound Level,52.85,2021-03-18T02:57:20.000Z,dBa
29,38,Jim,Sound Level,53.04,2021-03-18T03:02:20.000Z,dBa
29,38,Jim,Sound Level,52.39,2021-03-18T03:40:07.000Z,dBa
29,38,Jim,Sound Level,52.64,2021-03-18T03:45:07.000Z,dBa
29,38,Jim,Sound Level,51.43,2021-03-18T03:50:07.000Z,dBa
29,38,Jim,Sound Level,52.94,2021-03-18T03:55:07.000Z,dBa
29,38,Jim,Sound Level,53.22,2021-03-18T04:00:07.000Z,dBa
29,38,Jim,Sound Level,52.84,2021-03-18T04:05:07.000Z,dBa
29,38,Jim,Sound Level,52.68,2021-03-18T04:43:29.000Z,dBa
29,38,Jim,Sound Level,53.2,2021-03-18T04:48:29.000Z,dBa
29,38,Jim,Sound Level,52.79,2021-03-18T04:53:29.000Z,dBa
29,38,Jim,Sound Level,53.09,2021-03-18T04:58:30.000Z,dBa
29,38,Jim,Sound Level,52.18,2021-03-18T05:03:30.000Z,dBa
29,38,Jim,Sound Level,52.12,2021-03-18T05:08:30.000Z,dBa
29,38,Jim,Sound Level,52.37,2021-03-18T05:14:53.000Z,dBa
29,38,Jim,Sound Level,53.43,2021-03-18T05:19:53.000Z,dBa
29,38,Jim,Sound Level,52.28,2021-03-18T05:24:53.000Z,dBa
29,38,Jim,Sound Level,52.57,2021-03-18T05:29:53.000Z,dBa
29,38,Jim,Sound Level,52.99,2021-03-18T05:34:53.000Z,dBa
29,38,Jim,Sound Level,52.95,2021-03-18T05:39:53.000Z,dBa
29,38,Jim,Sound Level,52.83,2021-03-18T05:46:19.000Z,dBa
29,38,Jim,Sound Level,51.42,2021-03-18T05:51:19.000Z,dBa
29,38,Jim,Sound Level,56.03,2021-03-18T05:56:19.000Z,dBa
29,38,Jim,Sound Level,52.64,2021-03-18T06:01:19.000Z,dBa
29,38,Jim,Sound Level,52.89,2021-03-18T06:06:19.000Z,dBa
29,38,Jim,Sound Level,52.9,2021-03-18T06:11:19.000Z,dBa
29,38,Jim,Sound Level,52.58,2021-03-18T06:17:44.000Z,dBa
29,38,Jim,Sound Level,53.64,2021-03-18T06:22:44.000Z,dBa
29,38,Jim,Sound Level,52.48,2021-03-18T06:27:44.000Z,dBa
29,38,Jim,Sound Level,53.67,2021-03-18T06:32:44.000Z,dBa
29,38,Jim,Sound Level,53.9,2021-03-18T06:37:44.000Z,dBa
29,38,Jim,Sound Level,52.67,2021-03-18T06:42:44.000Z,dBa
29,38,Jim,Sound Level,52.45,2021-03-18T06:49:08.000Z,dBa
29,38,Jim,Sound Level,52.26,2021-03-18T06:54:08.000Z,dBa
29,38,Jim,Sound Level,53.14,2021-03-18T06:59:08.000Z,dBa
29,38,Jim,Sound Level,52.89,2021-03-18T07:04:08.000Z,dBa
29,38,Jim,Sound Level,53.84,2021-03-18T07:09:08.000Z,dBa
29,38,Jim,Sound Level,52.79,2021-03-18T07:14:08.000Z,dBa
29,38,Jim,Sound Level,61.06,2021-03-18T07:20:32.000Z,dBa
29,38,Jim,Sound Level,52.83,2021-03-18T07:25:32.000Z,dBa
29,38,Jim,Sound Level,52.7,2021-03-18T07:30:32.000Z,dBa
29,38,Jim,Sound Level,52.24,2021-03-18T07:35:32.000Z,dBa
29,38,Jim,Sound Level,52.7,2021-03-18T07:40:32.000Z,dBa
29,38,Jim,Sound Level,55.84,2021-03-18T07:45:32.000Z,dBa
29,38,Jim,Sound Level,54.73,2021-03-18T07:51:55.000Z,dBa
29,38,Jim,Sound Level,52.33,2021-03-18T07:56:55.000Z,dBa
29,38,Jim,Sound Level,53.46,2021-03-18T08:01:55.000Z,dBa
29,38,Jim,Sound Level,52.54,2021-03-18T08:06:55.000Z,dBa
29,38,Jim,Sound Level,53.14,2021-03-18T08:11:55.000Z,dBa
29,38,Jim,Sound Level,52.88,2021-03-18T08:16:55.000Z,dBa
29,38,Jim,Sound Level,52.55,2021-03-18T08:23:16.000Z,dBa
29,38,Jim,Sound Level,54.71,2021-03-18T08:28:16.000Z,dBa
29,38,Jim,Sound Level,52.04,2021-03-18T08:33:16.000Z,dBa
29,38,Jim,Sound Level,53.01,2021-03-18T08:38:16.000Z,dBa
29,38,Jim,Sound Level,54.22,2021-03-18T08:43:16.000Z,dBa
29,38,Jim,Sound Level,52.9,2021-03-18T08:48:16.000Z,dBa
29,38,Jim,Sound Level,52.37,2021-03-18T08:54:39.000Z,dBa
29,38,Jim,Sound Level,59.18,2021-03-18T08:59:39.000Z,dBa
29,38,Jim,Sound Level,53.85,2021-03-18T09:04:39.000Z,dBa
29,38,Jim,Sound Level,51.82,2021-03-18T09:09:39.000Z,dBa
29,38,Jim,Sound Level,54.21,2021-03-18T09:14:39.000Z,dBa
29,38,Jim,Sound Level,53.91,2021-03-18T09:19:39.000Z,dBa
29,38,Jim,Sound Level,54.04,2021-03-18T09:26:00.000Z,dBa
29,38,Jim,Sound Level,53.29,2021-03-18T09:31:00.000Z,dBa
29,38,Jim,Sound Level,57.68,2021-03-18T09:36:00.000Z,dBa
29,38,Jim,Sound Level,53.42,2021-03-18T09:41:00.000Z,dBa
29,38,Jim,Sound Level,52.84,2021-03-18T09:46:00.000Z,dBa
29,38,Jim,Sound Level,55.83,2021-03-18T09:51:00.000Z,dBa
29,38,Jim,Sound Level,54.89,2021-03-18T09:57:18.000Z,dBa
29,38,Jim,Sound Level,54.95,2021-03-18T10:02:18.000Z,dBa
29,38,Jim,Sound Level,51.94,2021-03-18T10:07:18.000Z,dBa
29,38,Jim,Sound Level,55.27,2021-03-18T10:12:18.000Z,dBa
29,38,Jim,Sound Level,53.24,2021-03-18T10:17:18.000Z,dBa
29,38,Jim,Sound Level,55.29,2021-03-18T10:22:18.000Z,dBa
29,38,Jim,Sound Level,51.88,2021-03-18T10:28:33.000Z,dBa
29,38,Jim,Sound Level,53.89,2021-03-18T10:33:33.000Z,dBa
29,38,Jim,Sound Level,53.22,2021-03-18T10:38:33.000Z,dBa
29,38,Jim,Sound Level,66.65,2021-03-18T10:43:33.000Z,dBa
29,38,Jim,Sound Level,51.46,2021-03-18T10:48:33.000Z,dBa
29,38,Jim,Sound Level,53.65,2021-03-18T10:53:33.000Z,dBa
29,38,Jim,Sound Level,52.7,2021-03-18T10:59:43.000Z,dBa
29,38,Jim,Sound Level,51.9,2021-03-18T11:04:43.000Z,dBa
29,38,Jim,Sound Level,52.74,2021-03-18T11:09:43.000Z,dBa
29,38,Jim,Sound Level,53.08,2021-03-18T11:14:43.000Z,dBa
29,38,Jim,Sound Level,53.61,2021-03-18T11:19:43.000Z,dBa
29,38,Jim,Sound Level,54.53,2021-03-18T11:24:43.000Z,dBa
29,38,Jim,Sound Level,53.72,2021-03-18T11:30:52.000Z,dBa
29,38,Jim,Sound Level,52.82,2021-03-18T11:35:52.000Z,dBa
29,38,Jim,Sound Level,52.77,2021-03-18T11:40:52.000Z,dBa
29,38,Jim,Sound Level,57.94,2021-03-18T11:45:52.000Z,dBa
29,38,Jim,Sound Level,54.34,2021-03-18T11:50:52.000Z,dBa
29,38,Jim,Sound Level,56.31,2021-03-18T11:55:52.000Z,dBa
29,38,Jim,Sound Level,63.19,2021-03-18T12:02:00.000Z,dBa
29,38,Jim,Sound Level,55.91,2021-03-18T12:07:00.000Z,dBa
29,38,Jim,Sound Level,54.91,2021-03-18T12:12:00.000Z,dBa
29,38,Jim,Sound Level,56.28,2021-03-18T12:17:00.000Z,dBa
29,38,Jim,Sound Level,51.79,2021-03-18T12:22:00.000Z,dBa
29,38,Jim,Sound Level,54.62,2021-03-18T12:27:00.000Z,dBa
29,38,Jim,Sound Level,52.81,2021-03-18T12:33:05.000Z,dBa
29,38,Jim,Sound Level,52.26,2021-03-18T12:38:05.000Z,dBa
29,38,Jim,Sound Level,53.96,2021-03-18T12:43:05.000Z,dBa
29,38,Jim,Sound Level,52.96,2021-03-18T12:48:05.000Z,dBa
29,38,Jim,Sound Level,54.13,2021-03-18T12:53:05.000Z,dBa
29,38,Jim,Sound Level,55.89,2021-03-18T12:58:05.000Z,dBa
29,38,Jim,Sound Level,53.05,2021-03-18T13:04:10.000Z,dBa
29,38,Jim,Sound Level,53.45,2021-03-18T13:09:10.000Z,dBa
29,38,Jim,Sound Level,54.68,2021-03-18T13:14:10.000Z,dBa
29,38,Jim,Sound Level,55.8,2021-03-18T13:19:10.000Z,dBa
29,38,Jim,Sound Level,52.74,2021-03-18T13:24:10.000Z,dBa
29,38,Jim,Sound Level,53.26,2021-03-18T13:29:10.000Z,dBa
29,38,Jim,Sound Level,52.99,2021-03-18T13:35:21.000Z,dBa
29,38,Jim,Sound Level,54.27,2021-03-18T13:40:21.000Z,dBa
29,38,Jim,Sound Level,53.55,2021-03-18T13:45:21.000Z,dBa
29,38,Jim,Sound Level,52.79,2021-03-18T13:50:21.000Z,dBa
29,38,Jim,Sound Level,53.32,2021-03-18T13:55:21.000Z,dBa
29,38,Jim,Sound Level,62.31,2021-03-18T14:00:21.000Z,dBa
29,38,Jim,Sound Level,53.06,2021-03-18T14:06:29.000Z,dBa
29,38,Jim,Sound Level,55.22,2021-03-18T14:11:29.000Z,dBa
29,38,Jim,Sound Level,54.54,2021-03-18T14:16:29.000Z,dBa
29,38,Jim,Sound Level,54.82,2021-03-18T14:21:29.000Z,dBa
29,38,Jim,Sound Level,51.44,2021-03-18T14:26:29.000Z,dBa
29,38,Jim,Sound Level,54.7,2021-03-18T14:31:29.000Z,dBa
29,38,Jim,Sound Level,53.27,2021-03-18T14:37:35.000Z,dBa
29,38,Jim,Sound Level,53.84,2021-03-18T14:42:35.000Z,dBa
29,38,Jim,Sound Level,52.33,2021-03-18T14:47:35.000Z,dBa
29,38,Jim,Sound Level,55.34,2021-03-18T14:52:35.000Z,dBa
29,38,Jim,Sound Level,50.54,2021-03-18T14:57:35.000Z,dBa
29,38,Jim,Sound Level,58.59,2021-03-18T15:02:35.000Z,dBa
29,38,Jim,Sound Level,54.51,2021-03-18T15:08:44.000Z,dBa
29,38,Jim,Sound Level,55.44,2021-03-18T15:13:44.000Z,dBa
29,38,Jim,Sound Level,53.27,2021-03-18T15:18:44.000Z,dBa
29,38,Jim,Sound Level,52.69,2021-03-18T15:23:44.000Z,dBa
29,38,Jim,Sound Level,56.89,2021-03-18T15:28:44.000Z,dBa
29,38,Jim,Sound Level,55.19,2021-03-18T15:33:44.000Z,dBa
29,38,Jim,Sound Level,53.73,2021-03-18T15:39:57.000Z,dBa
29,38,Jim,Sound Level,55.63,2021-03-18T15:44:57.000Z,dBa
29,38,Jim,Sound Level,55.1,2021-03-18T15:49:57.000Z,dBa
29,38,Jim,Sound Level,54.38,2021-03-18T15:54:57.000Z,dBa
29,38,Jim,Sound Level,53.17,2021-03-18T15:59:57.000Z,dBa
29,38,Jim,Sound Level,53.23,2021-03-18T16:04:57.000Z,dBa
29,38,Jim,Sound Level,53.39,2021-03-18T16:11:11.000Z,dBa
29,38,Jim,Sound Level,55.83,2021-03-18T16:16:11.000Z,dBa
29,38,Jim,Sound Level,53.71,2021-03-18T16:21:11.000Z,dBa
29,38,Jim,Sound Level,55.06,2021-03-18T16:26:11.000Z,dBa
29,38,Jim,Sound Level,53.68,2021-03-18T16:31:11.000Z,dBa
29,38,Jim,Sound Level,55.87,2021-03-18T16:36:11.000Z,dBa
29,38,Jim,Sound Level,54.16,2021-03-18T16:42:24.000Z,dBa
29,38,Jim,Sound Level,54.29,2021-03-18T16:47:24.000Z,dBa
29,38,Jim,Sound Level,53.14,2021-03-18T16:52:24.000Z,dBa
29,38,Jim,Sound Level,59.34,2021-03-18T16:57:24.000Z,dBa
29,38,Jim,Sound Level,52.18,2021-03-18T17:02:24.000Z,dBa
29,38,Jim,Sound Level,52.59,2021-03-18T17:07:24.000Z,dBa
29,38,Jim,Sound Level,51.23,2021-03-18T17:13:40.000Z,dBa
29,38,Jim,Sound Level,52.93,2021-03-18T17:18:40.000Z,dBa
29,38,Jim,Sound Level,52.74,2021-03-18T17:23:40.000Z,dBa
29,38,Jim,Sound Level,53.79,2021-03-18T17:28:40.000Z,dBa
29,38,Jim,Sound Level,53.76,2021-03-18T17:33:40.000Z,dBa
29,38,Jim,Sound Level,52.38,2021-03-18T17:38:40.000Z,dBa
29,38,Jim,Sound Level,52.65,2021-03-18T17:44:54.000Z,dBa
29,38,Jim,Sound Level,53.7,2021-03-18T17:49:54.000Z,dBa
29,38,Jim,Sound Level,52,2021-03-18T17:54:54.000Z,dBa
29,38,Jim,Sound Level,54.19,2021-03-18T17:59:54.000Z,dBa
29,38,Jim,Sound Level,52.15,2021-03-18T18:04:54.000Z,dBa
29,38,Jim,Sound Level,52.72,2021-03-18T18:09:54.000Z,dBa
29,38,Jim,Sound Level,54.47,2021-03-18T18:16:11.000Z,dBa
29,38,Jim,Sound Level,54.04,2021-03-18T18:21:11.000Z,dBa
29,38,Jim,Sound Level,52.65,2021-03-18T18:26:11.000Z,dBa
29,38,Jim,Sound Level,54.6,2021-03-18T18:31:11.000Z,dBa
29,38,Jim,Sound Level,53.86,2021-03-18T18:36:11.000Z,dBa
29,38,Jim,Sound Level,52.86,2021-03-18T18:41:11.000Z,dBa
29,38,Jim,Sound Level,54.02,2021-03-18T18:47:29.000Z,dBa
29,38,Jim,Sound Level,53.17,2021-03-18T18:52:29.000Z,dBa
29,38,Jim,Sound Level,53.64,2021-03-18T18:57:29.000Z,dBa
29,38,Jim,Sound Level,53.5,2021-03-18T19:02:29.000Z,dBa
29,38,Jim,Sound Level,55.08,2021-03-18T19:07:29.000Z,dBa
29,38,Jim,Sound Level,55.72,2021-03-18T19:12:29.000Z,dBa
29,38,Jim,Sound Level,51.85,2021-03-18T19:18:48.000Z,dBa
29,38,Jim,Sound Level,52.85,2021-03-18T19:23:48.000Z,dBa
29,38,Jim,Sound Level,55.64,2021-03-18T19:28:48.000Z,dBa
29,38,Jim,Sound Level,52.03,2021-03-18T19:33:48.000Z,dBa
29,38,Jim,Sound Level,53.94,2021-03-18T19:38:48.000Z,dBa
29,38,Jim,Sound Level,54.08,2021-03-18T19:43:48.000Z,dBa
29,38,Jim,Sound Level,53.94,2021-03-18T19:50:07.000Z,dBa
29,38,Jim,Sound Level,54.05,2021-03-18T19:55:07.000Z,dBa
29,38,Jim,Sound Level,53.67,2021-03-18T20:00:07.000Z,dBa
29,38,Jim,Sound Level,53.48,2021-03-18T20:05:07.000Z,dBa
29,38,Jim,Sound Level,52.5,2021-03-18T20:10:07.000Z,dBa
29,38,Jim,Sound Level,58.45,2021-03-18T20:15:07.000Z,dBa
29,38,Jim,Sound Level,53.82,2021-03-18T20:21:26.000Z,dBa
29,38,Jim,Sound Level,53.16,2021-03-18T20:26:26.000Z,dBa
29,38,Jim,Sound Level,53.12,2021-03-18T20:31:26.000Z,dBa
29,38,Jim,Sound Level,53.17,2021-03-18T20:36:26.000Z,dBa
29,38,Jim,Sound Level,53.36,2021-03-18T20:41:26.000Z,dBa
29,38,Jim,Sound Level,53.18,2021-03-18T20:46:26.000Z,dBa
29,38,Jim,Sound Level,53.09,2021-03-18T20:52:46.000Z,dBa
29,38,Jim,Sound Level,52.61,2021-03-18T20:57:46.000Z,dBa
29,38,Jim,Sound Level,52.86,2021-03-18T21:02:46.000Z,dBa
29,38,Jim,Sound Level,55.32,2021-03-18T21:07:46.000Z,dBa
29,38,Jim,Sound Level,53.52,2021-03-18T21:12:46.000Z,dBa
29,38,Jim,Sound Level,54.56,2021-03-18T21:17:46.000Z,dBa
29,38,Jim,Sound Level,53.22,2021-03-18T21:24:06.000Z,dBa
29,38,Jim,Sound Level,53.22,2021-03-18T21:29:06.000Z,dBa
29,38,Jim,Sound Level,53.21,2021-03-18T21:34:06.000Z,dBa
29,38,Jim,Sound Level,53.81,2021-03-18T21:39:06.000Z,dBa
29,38,Jim,Sound Level,53.81,2021-03-18T21:44:06.000Z,dBa
29,38,Jim,Sound Level,51.35,2021-03-18T21:49:06.000Z,dBa
29,38,Jim,Sound Level,53.12,2021-03-18T21:55:27.000Z,dBa
29,38,Jim,Sound Level,53.31,2021-03-18T22:00:27.000Z,dBa
29,38,Jim,Sound Level,54.75,2021-03-18T22:05:27.000Z,dBa
29,38,Jim,Sound Level,56.25,2021-03-18T22:10:27.000Z,dBa
29,38,Jim,Sound Level,52.55,2021-03-18T22:15:27.000Z,dBa
29,38,Jim,Sound Level,52.95,2021-03-18T22:20:27.000Z,dBa
29,38,Jim,Sound Level,52.79,2021-03-18T22:26:48.000Z,dBa
29,38,Jim,Sound Level,54.22,2021-03-18T22:31:48.000Z,dBa
29,38,Jim,Sound Level,53.54,2021-03-18T22:36:48.000Z,dBa
29,38,Jim,Sound Level,52.72,2021-03-18T22:41:48.000Z,dBa
29,38,Jim,Sound Level,52.66,2021-03-18T22:46:48.000Z,dBa
29,38,Jim,Sound Level,53.75,2021-03-18T22:51:48.000Z,dBa
29,38,Jim,Sound Level,52.75,2021-03-18T22:58:09.000Z,dBa
29,38,Jim,Sound Level,52.83,2021-03-18T23:03:09.000Z,dBa
29,38,Jim,Sound Level,53.04,2021-03-18T23:08:09.000Z,dBa
29,38,Jim,Sound Level,52.81,2021-03-18T23:13:09.000Z,dBa
29,38,Jim,Sound Level,52.85,2021-03-18T23:18:09.000Z,dBa
29,38,Jim,Sound Level,52.96,2021-03-18T23:23:09.000Z,dBa
29,38,Jim,Sound Level,53.82,2021-03-18T23:29:32.000Z,dBa
29,38,Jim,Sound Level,52.67,2021-03-18T23:34:32.000Z,dBa
29,38,Jim,Sound Level,52.68,2021-03-18T23:39:32.000Z,dBa
29,38,Jim,Sound Level,52.8,2021-03-18T23:44:32.000Z,dBa
29,38,Jim,Sound Level,53.03,2021-03-18T23:49:32.000Z,dBa
29,38,Jim,Sound Level,54.43,2021-03-18T23:54:32.000Z,dBa
29,38,Jim,Sound Level,52.11,2021-03-19T00:00:54.000Z,dBa
29,38,Jim,Sound Level,52.43,2021-03-19T00:05:54.000Z,dBa
29,38,Jim,Sound Level,53.59,2021-03-19T00:10:54.000Z,dBa
29,38,Jim,Sound Level,53.02,2021-03-19T00:15:54.000Z,dBa
29,38,Jim,Sound Level,52.7,2021-03-19T00:20:54.000Z,dBa
29,38,Jim,Sound Level,51.71,2021-03-19T00:25:54.000Z,dBa
29,38,Jim,Sound Level,52.62,2021-03-19T00:32:19.000Z,dBa
29,38,Jim,Sound Level,52.5,2021-03-19T00:37:19.000Z,dBa
29,38,Jim,Sound Level,52.82,2021-03-19T00:42:19.000Z,dBa
29,38,Jim,Sound Level,53.6,2021-03-19T00:47:19.000Z,dBa
29,38,Jim,Sound Level,53.33,2021-03-19T00:52:19.000Z,dBa
29,38,Jim,Sound Level,52.22,2021-03-19T00:57:19.000Z,dBa
29,38,Jim,Sound Level,52.9,2021-03-19T01:03:45.000Z,dBa
29,38,Jim,Sound Level,52.88,2021-03-19T01:08:45.000Z,dBa
29,38,Jim,Sound Level,52.31,2021-03-19T01:13:45.000Z,dBa
29,38,Jim,Sound Level,53.95,2021-03-19T01:18:45.000Z,dBa
29,38,Jim,Sound Level,52.54,2021-03-19T01:23:45.000Z,dBa
29,38,Jim,Sound Level,53.97,2021-03-19T01:28:45.000Z,dBa
29,38,Jim,Sound Level,52.76,2021-03-19T01:35:12.000Z,dBa
29,38,Jim,Sound Level,53.24,2021-03-19T01:40:12.000Z,dBa
29,38,Jim,Sound Level,53.43,2021-03-19T01:45:12.000Z,dBa
29,38,Jim,Sound Level,52.06,2021-03-19T01:50:12.000Z,dBa
29,38,Jim,Sound Level,52.39,2021-03-19T01:55:12.000Z,dBa
29,38,Jim,Sound Level,52.55,2021-03-19T02:00:12.000Z,dBa
29,38,Jim,Sound Level,51.26,2021-03-19T02:06:40.000Z,dBa
29,38,Jim,Sound Level,53.33,2021-03-19T02:11:40.000Z,dBa
29,38,Jim,Sound Level,52.88,2021-03-19T02:16:40.000Z,dBa
29,38,Jim,Sound Level,52.33,2021-03-19T02:21:40.000Z,dBa
29,38,Jim,Sound Level,52.56,2021-03-19T02:26:40.000Z,dBa
29,38,Jim,Sound Level,53.88,2021-03-19T02:31:40.000Z,dBa
29,38,Jim,Sound Level,54.24,2021-03-19T02:38:09.000Z,dBa
29,38,Jim,Sound Level,53.23,2021-03-19T02:43:09.000Z,dBa
29,38,Jim,Sound Level,52.88,2021-03-19T02:48:09.000Z,dBa
29,38,Jim,Sound Level,52.13,2021-03-19T02:53:09.000Z,dBa
29,38,Jim,Sound Level,53.27,2021-03-19T02:58:09.000Z,dBa
29,38,Jim,Sound Level,51.52,2021-03-19T03:03:09.000Z,dBa
29,38,Jim,Sound Level,53.35,2021-03-19T03:09:37.000Z,dBa
29,38,Jim,Sound Level,53.47,2021-03-19T03:14:37.000Z,dBa
29,38,Jim,Sound Level,52.93,2021-03-19T03:19:37.000Z,dBa
29,38,Jim,Sound Level,52.7,2021-03-19T03:24:37.000Z,dBa
29,38,Jim,Sound Level,52.09,2021-03-19T03:29:37.000Z,dBa
9,35,Joyce,Sound Level,52.33,2021-03-19T03:31:53.000Z,dBa
29,38,Jim,Sound Level,52.35,2021-03-19T03:34:37.000Z,dBa
9,35,Joyce,Sound Level,56.81,2021-03-19T03:37:05.000Z,dBa
29,38,Jim,Sound Level,53.76,2021-03-19T03:41:07.000Z,dBa
9,35,Joyce,Sound Level,53.07,2021-03-19T03:42:17.000Z,dBa
29,38,Jim,Sound Level,52.69,2021-03-19T03:46:07.000Z,dBa
9,35,Joyce,Sound Level,52.19,2021-03-19T03:47:30.000Z,dBa
29,38,Jim,Sound Level,52.09,2021-03-19T03:51:07.000Z,dBa
9,35,Joyce,Sound Level,54.47,2021-03-19T03:52:42.000Z,dBa
29,38,Jim,Sound Level,53.05,2021-03-19T03:56:07.000Z,dBa
9,35,Joyce,Sound Level,50.98,2021-03-19T03:57:54.000Z,dBa
29,38,Jim,Sound Level,51.77,2021-03-19T04:01:07.000Z,dBa
9,35,Joyce,Sound Level,54.39,2021-03-19T04:03:07.000Z,dBa
29,38,Jim,Sound Level,53.14,2021-03-19T04:06:07.000Z,dBa
9,35,Joyce,Sound Level,53.29,2021-03-19T04:08:19.000Z,dBa
29,38,Jim,Sound Level,53,2021-03-19T04:12:37.000Z,dBa
9,35,Joyce,Sound Level,53.21,2021-03-19T04:13:31.000Z,dBa
29,38,Jim,Sound Level,51.52,2021-03-19T04:17:37.000Z,dBa
9,35,Joyce,Sound Level,53.94,2021-03-19T04:18:44.000Z,dBa
29,38,Jim,Sound Level,52.64,2021-03-19T04:22:37.000Z,dBa
9,35,Joyce,Sound Level,52.33,2021-03-19T04:23:56.000Z,dBa
29,38,Jim,Sound Level,53.01,2021-03-19T04:27:37.000Z,dBa
9,35,Joyce,Sound Level,53.81,2021-03-19T04:29:09.000Z,dBa
29,38,Jim,Sound Level,52.73,2021-03-19T04:32:37.000Z,dBa
9,35,Joyce,Sound Level,53.35,2021-03-19T04:34:21.000Z,dBa
29,38,Jim,Sound Level,52.59,2021-03-19T04:37:38.000Z,dBa
9,35,Joyce,Sound Level,52.21,2021-03-19T04:39:34.000Z,dBa
29,38,Jim,Sound Level,52.67,2021-03-19T04:44:06.000Z,dBa
9,35,Joyce,Sound Level,53.96,2021-03-19T04:44:46.000Z,dBa
29,38,Jim,Sound Level,53.15,2021-03-19T04:49:06.000Z,dBa
9,35,Joyce,Sound Level,53.38,2021-03-19T04:50:00.000Z,dBa
29,38,Jim,Sound Level,53.76,2021-03-19T04:54:06.000Z,dBa
9,35,Joyce,Sound Level,54.12,2021-03-19T04:55:11.000Z,dBa
29,38,Jim,Sound Level,52.14,2021-03-19T04:59:06.000Z,dBa
9,35,Joyce,Sound Level,54.09,2021-03-19T05:00:24.000Z,dBa
29,38,Jim,Sound Level,53.52,2021-03-19T05:04:06.000Z,dBa
9,35,Joyce,Sound Level,54.91,2021-03-19T05:05:38.000Z,dBa
29,38,Jim,Sound Level,52.46,2021-03-19T05:09:06.000Z,dBa
9,35,Joyce,Sound Level,55.26,2021-03-19T05:10:50.000Z,dBa
29,38,Jim,Sound Level,52.97,2021-03-19T05:15:38.000Z,dBa
9,35,Joyce,Sound Level,57.46,2021-03-19T05:16:02.000Z,dBa
29,38,Jim,Sound Level,54.1,2021-03-19T05:20:38.000Z,dBa
9,35,Joyce,Sound Level,53.81,2021-03-19T05:21:14.000Z,dBa
29,38,Jim,Sound Level,52.61,2021-03-19T05:25:38.000Z,dBa
9,35,Joyce,Sound Level,55.53,2021-03-19T05:26:27.000Z,dBa
29,38,Jim,Sound Level,53.66,2021-03-19T05:30:38.000Z,dBa
9,35,Joyce,Sound Level,54.74,2021-03-19T05:31:39.000Z,dBa
29,38,Jim,Sound Level,52.13,2021-03-19T05:35:38.000Z,dBa
9,35,Joyce,Sound Level,57.33,2021-03-19T05:36:52.000Z,dBa
29,38,Jim,Sound Level,53.21,2021-03-19T05:40:38.000Z,dBa
9,35,Joyce,Sound Level,54.46,2021-03-19T05:42:05.000Z,dBa
29,38,Jim,Sound Level,54.47,2021-03-19T05:47:11.000Z,dBa
9,35,Joyce,Sound Level,53.07,2021-03-19T05:47:18.000Z,dBa
29,38,Jim,Sound Level,52.91,2021-03-19T05:52:11.000Z,dBa
9,35,Joyce,Sound Level,55.57,2021-03-19T05:52:31.000Z,dBa
29,38,Jim,Sound Level,53,2021-03-19T05:57:11.000Z,dBa
9,35,Joyce,Sound Level,55.43,2021-03-19T05:57:43.000Z,dBa
29,38,Jim,Sound Level,51.91,2021-03-19T06:02:11.000Z,dBa
9,35,Joyce,Sound Level,54.07,2021-03-19T06:02:56.000Z,dBa
29,38,Jim,Sound Level,53.32,2021-03-19T06:07:11.000Z,dBa
9,35,Joyce,Sound Level,55.69,2021-03-19T06:08:09.000Z,dBa
29,38,Jim,Sound Level,53.53,2021-03-19T06:12:11.000Z,dBa
9,35,Joyce,Sound Level,53.14,2021-03-19T06:13:22.000Z,dBa
9,35,Joyce,Sound Level,54.94,2021-03-19T06:18:35.000Z,dBa
29,38,Jim,Sound Level,54.17,2021-03-19T06:18:44.000Z,dBa
29,38,Jim,Sound Level,51.98,2021-03-19T06:23:44.000Z,dBa
9,35,Joyce,Sound Level,55.38,2021-03-19T06:23:48.000Z,dBa
29,38,Jim,Sound Level,53.67,2021-03-19T06:28:44.000Z,dBa
9,35,Joyce,Sound Level,56.2,2021-03-19T06:29:00.000Z,dBa
29,38,Jim,Sound Level,56.53,2021-03-19T06:33:44.000Z,dBa
9,35,Joyce,Sound Level,58.19,2021-03-19T06:34:13.000Z,dBa
29,38,Jim,Sound Level,53.89,2021-03-19T06:38:44.000Z,dBa
9,35,Joyce,Sound Level,56.42,2021-03-19T06:39:26.000Z,dBa
29,38,Jim,Sound Level,52.51,2021-03-19T06:43:44.000Z,dBa
9,35,Joyce,Sound Level,54.76,2021-03-19T06:44:39.000Z,dBa
9,35,Joyce,Sound Level,55.8,2021-03-19T06:49:52.000Z,dBa
29,38,Jim,Sound Level,57.86,2021-03-19T06:50:17.000Z,dBa
9,35,Joyce,Sound Level,53.76,2021-03-19T06:55:05.000Z,dBa
29,38,Jim,Sound Level,53.28,2021-03-19T06:55:17.000Z,dBa
29,38,Jim,Sound Level,61.47,2021-03-19T07:00:17.000Z,dBa
9,35,Joyce,Sound Level,57.7,2021-03-19T07:00:18.000Z,dBa
29,38,Jim,Sound Level,55.27,2021-03-19T07:05:17.000Z,dBa
9,35,Joyce,Sound Level,57.72,2021-03-19T07:05:31.000Z,dBa
29,38,Jim,Sound Level,53.61,2021-03-19T07:10:17.000Z,dBa
9,35,Joyce,Sound Level,60.95,2021-03-19T07:10:44.000Z,dBa
